date,[btc] TBTC,[btc] WBTC,[btc] renBTC,[btc] SBTC,[stablecoin] DAI,[stablecoin] USDC,[stablecoin] USDT,[veth2] WETH,[veth2] vETH2,[aleth] WETH,[aleth] alETH,[aleth] sETH,[d4] alUSD,[d4] FEI,[d4] FRAX,[d4] LUSD,[stablecoin_v2] DAI,[stablecoin_v2] USDC,[stablecoin_v2] USDT
2021-08-25T00:00:00+00:00,39223.28313860719,497259.3707135554,629729.8408173057,0,0,0,0,0,0,28139.05438264146,0,0,0,643837.188453211299,325516.145770554891,0,0,0,0
2021-08-24T00:00:00+00:00,0,318510.22388307,0,0,0,0,0,0,0,27279.575516707493,16.6204961066209,0,1320939.870769003871,804938.719371552022,1321214.006209206677,512114.454512206524,0,18590.7233210000000000,99.9479640000000000
2021-08-23T00:00:00+00:00,17077.880461347817,398257.29625015496,799384.732911006,1036041.3806918507,0,0,0,0,0,3562.7157476576667,299087.0302036201,2093386.744816215,6403.8125342562128634,24895.445134251893,26622.615969690260,121294.243849179296,0,1991.02896900000000000000,34974.3733620000000000
2021-08-22T00:00:00+00:00,0,6963.126650561399,0,0,0,0,0,0,0,59288.81276639976,808712.594893145,0,0,53122.645928649868,3920.4841619431405334,195554.248048519012,37738.0970770335541333,13643.0533440000000000,1489.0484660000000000
2021-08-21T00:00:00+00:00,10029.41985490346,15678.339217976401,0,0,0,0,0,0,0,241024.9275356121,0,0,0,7389.6914019086351264,121460.205544337568,0,34324.9923203585498386,2647.4979090000000000,155434.0006580000000000
2021-08-20T00:00:00+00:00,6661.366508170124,13912.5087478695,24930.796774548,0,0,0,0,0,0,869309.3546763007,210076.1453736131,136624.20750911653,0,417912.258588068249,270555.852525244982,0,36876.0867554420755235,179.2471930000000000,76141.924507000000
2021-08-19T00:00:00+00:00,106799.5573700222,137.8188699186,369113.50339766283,30085.807213776403,30534.5611254485450697,0,0,0,0,781521.0291825859,908532.1685020007,1365.1533003161173,62480.7370327588346681,30040.494890761989,0,0,35307.5610004401007115,10417.9801630000000000,8632.0036020000000000
2021-08-18T00:00:00+00:00,0,6962.5813177218,0,0,999.9673873010928933,0,0,0,0,40660.5053200031,547347.084151603,3731556.3095970987,0,318729.929496674102,250282.013672703665,480787.262403667716,101017.8244295115588649,23680.8834920000000000,4858.60045200000000000000
2021-08-17T00:00:00+00:00,0,8007.368662332599,0,0,0,0,0,0,0,443812.62020476395,0,0,12085.063272762127,4272.9764807722780528,330261.0980220464508973,337493.9558609855541717,43073.3867576993828363,69.4838870000000000,46.3102790000000000
2021-08-16T00:00:00+00:00,0,0,1032.8103155646,0,0,0,53876.358079000000,0,0,4281168.851086409,0,0,0,97492.8028362100968354,83238.9776791784367752,0,12163.3365107352914235,256.96401700000000000000,1146.7766940000000000
2021-08-15T00:00:00+00:00,0,0,0,0,0,0,0,0,0,53932.8813687063,204.2480783415353,209.63772035694015,3062.2750746295048610,0,0,103300.4493746194048053,10296.2383474573016405,1892.9682330000000000,9174.1173570000000000
2021-08-14T00:00:00+00:00,0,0,0,0,0,0,0,0,0,1155729.5452434176,461586.32812657434,0,0,14467.523054757588,0,195207.705912742812,9973.4821483054706892,7818.3248380000000000,0
2021-08-13T00:00:00+00:00,6931.35353700587,0,461983.4342443656,0,0,0,0,0,0,637943.1778907848,0,0,5887.8101503878750929,189599.5066312557635525,0,0,3985.7994896849142628,6272.9473820000000000,0
2021-08-12T00:00:00+00:00,237725.6849306985,0,396058.976503711,0,0,0,0,0,0,479882.73095295485,538618.3864541055,536732.4601974959,432869.101333817206,493440.796245907522,145426.389342540069,1048727.995462750087,9153.4273078461424482,544.9618770000000000,545.5589960000000000
2021-08-11T00:00:00+00:00,18049.78542539206,63.42054256160001,63.4733922544,0,0,0,0,0,0,83619.52549968145,0,625146.8262644205,0,712118.329661965549,1233720.355980526043,330502.654042265222,92.7825758737765752,1001.6945400000000000,1754.1058650000000000
2021-08-10T00:00:00+00:00,7279.778921711861,0,489460.24781799526,0,0,0,0,0,0,2093523.6104449735,548818.2564791981,39229.155103079116,62637.336232881826,836005.945093939776,63386.719158563797,244457.502015801136,100.9144438890047410,99.9918430000000000,113.9400630000000000
2021-08-09T00:00:00+00:00,67832.68026696694,202534.5576397659,0,0,0,0,0,0,0,643984.797264504,42220.76034194891,0,467762.9633215453279226,2576610.006963583340,683132.174828539420,1031567.505607936604,55.1442635082850711,1.9998350000000000,149.9012400000000000
2021-08-08T00:00:00+00:00,0,17326.8707334932,0,0,0,0,22674.2861690000000000,0,0,875384.9922290694,78915.81523664054,0,0,131547.706958041845,344726.7100482931449718,293150.886104255645,93279.8191143198084481,44542.1648300000000000,32942.6842250000000000
2021-08-07T00:00:00+00:00,17018.874443757675,35414.9423236252,0,0,64640.5642025982653952,0,0,0,0,81620.3363962377,144613.835163273,0,247652.445550764540,766682.341279387717,776428.641660360025,2030136.545235517329,1940.7787589828748230,5059.7919990000000000,0
2021-08-06T00:00:00+00:00,0,17095.955791865203,243991.7976369674,0,23369.2446550068636919,0,0,0,0,771721.148034469,1982116.212037878,1054.684396914934,3564.8592688768023393,223991.517316401591,0,0,0,2083.9158270000000000,1128.0351170000000000
2021-08-05T00:00:00+00:00,0,304782.85167923605,101946.41949145481,0,106660.102311074683,0,162740.828395000000,0,0,945407.169368898,463764.87303740054,0,0,0,0,103272.244161964619,1361.0085249405409465,0,0
2021-08-04T00:00:00+00:00,13692.001191386069,436855.62172854,297706.99102298,0,0,44347.693676000000,0,0,0,3796252.224935534,2774501.6584175075,622.5051956287949,0,428525.937120533949,20042.353513986998,279083.516857872173,8319.8880236063197049,1319.8834740000000000,4992.3465170000000000
2021-08-03T00:00:00+00:00,202970.13991489477,14750.197042370399,34608.9252865833,0,0,25277.861531000000,0,0,0,686607.2641433128,0,0,1119.5559175733189140,0,0,1113475.580586828425,0,0,1017.4401080000000000
2021-08-02T00:00:00+00:00,586519.1258755937,164501.0132815108,508485.09982881753,0,0,0,0,0,0,5279989.713544241,128095.9492661429,0,126946.198382866861,0,0,0,0,6816.7577820000000000,7161.5276740000000000
2021-08-01T00:00:00+00:00,673593.3948791309,21435.094925712,864751.0112437365,0,0,0,0,0,0,888527.9056467024,0,1325350.383303013,255704.991513251164,328418.500731710127,292573.780977448098,244598.534298609182,50398.7534638668363433,145.3568670000000000,38703.423761000000
2021-07-31T00:00:00+00:00,150726.8686437427,0,703179.826186299,146360.71831524296,0,0,0,0,0,33664.62976265867,2055.7722994288747,245132.55444175185,166061.4134190369876534,486698.975300344747,177953.350602451579,56261.016068001087,733.9509968250503537,726.2065140000000000,42578.105241000000
2021-07-30T00:00:00+00:00,115238.05260991717,108963.71646998309,126819.7220130867,0,0,0,0,0,0,57128.33207610132,0,980231.6081712409,120672.822840725142,953950.594018715722,731112.502695396254,286095.259769134581,31.9689285236369549,5000.8929940000000000,0
2021-07-29T00:00:00+00:00,1386365.8672849117,0,856086.9540595901,0,0,0,0,0,0,88668.62297386583,0,0,234677.360664659809,932279.833342115443,59727.544793994110,93783.324060323629,5608.8535413964612455,3641.4861000000000000,1323.4426140000000000
2021-07-28T00:00:00+00:00,318272.36756552965,8096.5667939800005,2818.9275189399996,0,0,0,0,0,0,68939.24405474629,460104.7091591794,353944.26027944486,190256.889384733242,452249.819534798173,472416.161605919290,144349.461294596651,71051.0409522398176905,2036.3697480000000000,4766.1337540000000000
2021-07-27T00:00:00+00:00,0,665258.8417899814,482087.4685530615,0,0,0,0,0,0,20544.50320847573,0,0,512224.361650427544,1860846.702440522765,757782.747463210270,303626.118358617965,37851.4184060138016245,18769.6255010000000000,0
2021-07-26T00:00:00+00:00,1089223.8978647927,474842.37319853914,1553984.8846338356,308299.1055629399,0,0,19990.914839000000,0,0,3715712.3946173675,13234.589194627344,6533.279639935589,1092852.4163945967795483,3833017.551067589917,1876616.036377176209,1025507.390068704490,0,5329.3915210000000000,1499.4644760000000000
2021-07-25T00:00:00+00:00,114044.26703211546,3754.1909645658,0,0,0,0,0,0,0,42137.44123817699,0,0,0,0,107601.7131992884826501,0,30964.500699456628,14504.9005270000000000,11357.0497600000000000
2021-07-24T00:00:00+00:00,70837.95831346372,0,184977.64341136083,0,0,0,32002.965959000000,0,0,78932.07075616645,0,536218.0116360736,0,195077.044576621651,298249.580767609475,0,20234.7925809175101105,110029.1040960000000000,30040.5787590000000000
2021-07-23T00:00:00+00:00,177756.83399567287,0,154366.7486781588,29969.699295929448,77254.9672424051149236,0,45251.368326000000,0,0,955659.7602394063,689301.8751782583,0,0,0,552221.231866811251,550068.070901989001,0,24438.5471620000000000,28872.9399260000000000
2021-07-22T00:00:00+00:00,3710.448411338826,413455.7583743936,0,0,0,0,0,0,0,11964.641526181424,38.00239935384131,19220.743938779742,47867.011468181367,832411.118648524002,354014.843841732432,265494.148796490007,1498.351500751612220814000000,33041.8388830000000000,24596.3764490000000000
2021-07-21T00:00:00+00:00,215560.36019881236,0,149328.91969082732,286160.933420671,0,4001.0996620000000000,0,0,0,500560.2403429681,0,287588.09579102066,0,693719.032324914192,76986.210945099508,135349.947114892388,0.99879223523911164700,22094.6518460000000000,46722.4408930000000000
2021-07-20T00:00:00+00:00,4226.129611876609,1975921.0276679841,1230141.8728365675,553761.7967915422,0,0,1813.1261230000000000,0,0,1563817.3398362235,0,89.11506950024709,0,0,6610.2875492878090394,81070.863109707980,1585.9021851794381472,85567.9727100000000000,76896.5969900000000000
2021-07-19T00:00:00+00:00,0,515267.0736326596,637414.7765036944,646279.0920730175,0,3946.1993260000000000,38005.5480770000000000,0,0,448.65475337271846,0,534805.9715466194,369711.197185010860,892782.296325875653,3700.5472722645713160,1916859.795865339890,0,788878.9764680000000000,29217.454812000000
2021-07-18T00:00:00+00:00,10975.850474842078,199454.4961036553,0,0,0,16624.6855780000000000,0,0,0,549090.5223496009,18992.127953300416,651889.6269689678,0,0,0,266381.003345435550,0,0,0
2021-07-17T00:00:00+00:00,0,405963.39936438,0,255975.70239663596,8029.4049053707739634,9966.3298210000000000,3996.0021240000000000,0,0,7722.700691715031,0,355839.8210670718,10.4626022958476705,0,113397.7370194602573505,374745.9144279574101135,0,0,0
2021-07-16T00:00:00+00:00,105360.8754888525,219590.2526328999,902461.9659605356,250338.5622826679,0,19990.533344000000,101400.131945000000,0,0,1318709.951712114,1915.6882393621408,653472.5561656908,0,0,0,435559.584668756023,0,0,0
2021-07-15T00:00:00+00:00,0,4891.143461479501,105284.5289249813,208566.60927660263,0,99.9541060000000000,0,0,0,1447434.8044144353,7957.513180503245,35792.16566196313,107100.790074725051,0,0,1061225.193263863676,0,0,0
2021-07-14T00:00:00+00:00,9052.45377797152,128149.78461072,197315.893812768,270599.6185508998,344550.0168774953205156,12043.3052520000000000,212374.5644870000000000,0,0,1334901.6997809021,0,0,516961.673853693153,0,124262.512622453564,811393.236311160853,0,0,0
2021-07-13T00:00:00+00:00,0,383245.6384185786,0,524169.0515157212,184466.2325815612778341,64595.2208050000000000,4392.1863010000000000,0,0,1111379.4243484011,865036.2304286052,1202175.077684029,480139.125836307676,262577.792820642567,915365.220710373924,923004.742045989735,0,0,0
2021-07-12T00:00:00+00:00,0,702990.4109674599,0,0,128130.9403196108166844,168573.6755410000000000,0,0,0,1767579.467667265,38589.91837439,604740.5327594482,17373.720840759996,117969.365849945128,0,573127.773925876036,0,0,0
2021-07-11T00:00:00+00:00,37247.988515694706,136318.189477071,167753.730031667,0,34577.9926619607531071,56386.0477730000000000,61001.5776850000000000,0,0,0,263.2600101437254,628.3533862881529,99.7548284915656474,0,126891.4584841139484228,43929.5412025772620385,0,0,0
2021-07-10T00:00:00+00:00,0,173103.438859391,0,0,47633.4123769640293731,116224.0865820000000000,77985.3903280000000000,0,0,0,70142.49254785989,0,0.00564618033587746900,35399.902612610105,0,79007.652980480919,0,0,0
2021-07-09T00:00:00+00:00,11039.667159685227,528457.55818383,0,0,462.1969094398016394,3265.4948440000000000,8553.3758130000000000,0,0,0,0,0,0,17572.900518441812,17257.923152333157,46562.265463610649,0,0,0
2021-07-08T00:00:00+00:00,0,189597.4616509905,169603.81651998,478794.3916274829,35604.511663880370,5372.8172530000000000,6457.0456600000000000,0,0,0,0,0,93974.605498523744,0,0,39097.109824284674,0,0,0
2021-07-07T00:00:00+00:00,0,0,176843.87603546,0,0,29143.6435790000000000,23282.8928540000000000,0,0,1023172.2883131787,258894.05512803324,460.69339531874124,0,19775.104970721198,0,0,0,0,0
2021-07-06T00:00:00+00:00,692205.8184345365,358929.3036526503,1267445.509237832,214217.06487148535,36566.8067919960001470,9.0957290000000000,42814.5647090000000000,0,0,9195441.135434711,12626.78373684481,6642569.442466318,32087.850950589656,0,70420.384122634244,384138.850500643480,0,0,0
2021-07-05T00:00:00+00:00,5690.951988358851,6791.7466856609,197815.9353135498,0,104169.1842553980254989,0,0,0,0,0,0,126771.29754379818,21708.918821204399,21898.833922413310,43012.741196267515,0,0,0,0
2021-07-04T00:00:00+00:00,20793.594347451628,0,0,102725.56932839847,0,11907.7587200000000000,0,0,0,456573.4191518773,0,391279.1710762321,11118.587854913018,151903.723329544726,127348.9253423648089680,0,0,0,0
2021-07-03T00:00:00+00:00,0,189206.2203274404,283926.66236772656,214262.7655683913,1376.7256185821763949,691.2917780000000000,121605.6002110000000000,0,0,823379.580201218,0,1303337.1800228604,1011.9489000835024402,32669.8807889162567943,42062.1184194912258981,12.0893754273379053,0,0,0
2021-07-02T00:00:00+00:00,9951.589376458627,3152.8843808175,0,0,0,75008.221233000000,30136.8970320000000000,0,0,870601.5813010215,51.91238253536571,523192.82215870486,8831.1935410473152772,0,0,0,0,0,0
2021-07-01T00:00:00+00:00,35047.0366768134,288960.11100255593,350859.0020840712,347132.1796672892,0,0,27988.645699000000,0,0,996323.9235077099,672622.7031109271,954692.108995324,0,0,0,76762.321952428837,0,0,0
2021-06-30T00:00:00+00:00,225235.91110582207,303353.80773153243,0,177837.79786434886,101263.862293324179,0,0,0,0,8725.775952913382,1170.647146125542,379585.6650897972,12535.224096672977,0,0,203832.434801271264,0,0,0
2021-06-29T00:00:00+00:00,65061.26817771947,459464.92783687246,3353761.02105999,930940.9739422979,0,0,250551.7275380000000000,0,0,667058.5717838383,0,121740.0753865643,0,0,0,7944.8754345475574243,0,0,0
2021-06-28T00:00:00+00:00,0,164401.74908210704,0,168622.87259200675,0,72113.407363000000,0,0,0,99011.51995147359,0,329379.2375897092,0,0,0,0,0,0,0
2021-06-27T00:00:00+00:00,2794.4657530926306,0,770338.1269604048,0,101.8789316650726877,6.50309000000000000000,175623.2697910000000000,0,0,251509.48569056758,872.7926899064199,13086.644638860344,0,0,0,0,0,0,0
2021-06-26T00:00:00+00:00,0,0,317245.288472541,53045.921453100294,69959.813994211931,0,2999.1891410000000000,180711.55105516769,273845.7294374498,54590.946410437595,2674.5449844755817,92909.9489121532,0,0,0,0,0,0,0
2021-06-25T00:00:00+00:00,931454.5718077931,715757.9838184152,1982930.9223856998,406001.81162049633,23854.027294674386,49964.176477000000,122028.458318000000,105958.26611326743,209842.75182264115,0,0,590507.8372582409,0,0,0,0,0,0,0
2021-06-24T00:00:00+00:00,265902.2244860264,417543.29142902954,2338963.0227568764,1142590.7561127488,269.2049679093648833,47597.7581360000000000,122441.0766640000000000,103965.06359444551,433348.2992296094,22747.138848065526,9451.028828765631,44728.61562028745,0,0,0,0,0,0,0
2021-06-23T00:00:00+00:00,205655.9420245509,160849.2801356005,1956110.6405505305,1746362.6047528682,74899.389063881578,188538.6436670000000000,0,1356109.3169668985,1544802.6728025335,201791.99843079128,184419.7663920935,710357.6882143794,0,0,0,0,0,0,0
2021-06-22T00:00:00+00:00,6232.475289762986,945485.7690666696,532968.811622125,745324.3148865239,77288.0273221553259646,5712.0271710000000000,0,78928.05001085869,26174.00416462794,8788.238710912861,4856.2851224028445,2087444.1682799396,0,0,0,0,0,0,0
2021-06-21T00:00:00+00:00,0,0,268693.6269541848,241126.57453284023,86241.603410090097,68670.404893000000,0,123412.22006700725,161540.48996721377,87279.0739148204,110.4822948619033,335126.24285389157,0,0,0,0,0,0,0
2021-06-20T00:00:00+00:00,0,1327823.0299156727,220830.5434889985,530235.4218875017,50963.6543284311091302,35364.0391200000000000,305.1588040000000000,21815.917374711807,0,2013145.0845876792,1070.2468173128168,216431.48547508326,0,0,0,0,0,0,0
2021-06-19T00:00:00+00:00,0,3403606.756722409,0,0,16320.1740911222358174,50537.2740820000000000,666.7674220000000000,11138.857251363037,131.5870218487974,1388471.5592813916,760268.8103468649,188237.36753897712,0,0,0,0,0,0,0
2021-06-18T00:00:00+00:00,0,3458335.575092232,38127.7604458212,0,135887.855053068242,323119.5432790000000000,66977.280961000000,24136.671781817404,0,864182.6130171007,279591.37627990096,117.85352198512071,0,0,0,0,0,0,0
2021-06-17T00:00:00+00:00,128691.16815438916,19088.7684303069,0,9059.518490091576,0,0,500.7313380000000000,6817.897463806308,0,41967.293135968044,87071.47708397219,78328.10128110548,0,0,0,0,0,0,0
2021-06-16T00:00:00+00:00,0,697220.6091774061,0,0,0,21182.2571920000000000,0,7618.754544849912,15000.056246033622,5991777.945812203,2699534.507634946,4879253.974473625,0,0,0,0,0,0,0
2021-06-15T00:00:00+00:00,0,2340138.1692050197,243068.9070313566,0,287949.7841763954931507,123862.9374980000000000,10.0030220000000000,57220.14415696455,103199.29514708088,462466.22326464613,58137.483895432655,696886.8304719037,0,0,0,0,0,0,0
2021-06-14T00:00:00+00:00,5751.903608441584,2080141.1839420148,671265.812760708,0,7.9862383305018328,101.5593090000000000,0,0,11874.053351154886,0,0,0,0,0,0,0,0,0,0
2021-06-13T00:00:00+00:00,0,909151.3185289236,18985.9449727584,0,0,68275.4709700000000000,19.9875860000000000,49106.70824994599,18254.74998031648,0,0,0,0,0,0,0,0,0,0
2021-06-12T00:00:00+00:00,0,317993.07504825504,0,0,32201.7605918399255837,0,0,24107.058297406536,13880.127158603047,0,0,0,0,0,0,0,0,0,0
2021-06-11T00:00:00+00:00,108876.4756994346,1159111.7354649375,800857.4660409744,1165790.6289264974,0,1.00054500000000000000,0,305826.2463562689,29068.866235466772,0,0,0,0,0,0,0,0,0,0
2021-06-10T00:00:00+00:00,14393.217163209647,199519.5928279295,322672.922643897,0,0,0,15511.420221000000,42025.14603176291,10283.625671512487,0,0,0,0,0,0,0,0,0,0
2021-06-09T00:00:00+00:00,0,569109.862226166,128189.01215505038,0,2097.1178903935439497,60043.6143750000000000,34022.2114550000000000,161092.88681212952,52191.787106413736,0,0,0,0,0,0,0,0,0,0
2021-06-08T00:00:00+00:00,139357.9470801631,0,137582.9893102392,660197.4496133763,599.1143082390515816,0,0,19758.92836515664,14690.363662160558,0,0,0,0,0,0,0,0,0,0
2021-06-07T00:00:00+00:00,137391.93855299495,385710.14755950053,0,0,79634.9977483817562237,42869.677185000000,0,72017.24801752527,15967.05650188392,0,0,0,0,0,0,0,0,0,0
2021-06-06T00:00:00+00:00,0,0,244203.49838743947,0,49950.451365439116,0,74494.7015280000000000,31358.780138539347,101817.1040968565,0,0,0,0,0,0,0,0,0,0
2021-06-05T00:00:00+00:00,0,39692.729233525,0,0,98.8860348700869427,109983.6691080000000000,0,17051.76396149977,0,0,0,0,0,0,0,0,0,0,0
2021-06-04T00:00:00+00:00,528895.0145485027,321574.7188639232,428411.07024923473,0,322016.0071569748794193,1070.6093160000000000,10166.510605000000,25402.580008613728,70799.72692236661,0,0,0,0,0,0,0,0,0,0
2021-06-03T00:00:00+00:00,0,0,0,0,499.3230787503202944,139442.3404540000000000,400.2219510000000000,29624.81503264299,8642.700190225649,0,0,0,0,0,0,0,0,0,0
2021-06-02T00:00:00+00:00,0,31902.1400412225,0,0,0,81558.8151550000000000,0,241981.94399665605,44906.65104207372,0,0,0,0,0,0,0,0,0,0
2021-06-01T00:00:00+00:00,0,231061.53575332477,0,0,173821.1124147798866492,40726.9660680000000000,7.9949500000000000,79808.83526252137,45607.26052268017,0,0,0,0,0,0,0,0,0,0
2021-05-31T00:00:00+00:00,0,36940.1526529112,63177.046777766605,0,27048.9110231398710501,143690.3017410000000000,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30T00:00:00+00:00,0,621575.6899502847,0,220211.99259276735,0,496.5337400000000000,0,23232.66486724043,1122.3278737809403,0,0,0,0,0,0,0,0,0,0
2021-05-29T00:00:00+00:00,0,0,2504352.2013366017,0,3.1118774917536208,81743.713389000000,0,84353.84468015927,43667.419597149994,0,0,0,0,0,0,0,0,0,0
2021-05-28T00:00:00+00:00,0,0,184920.04710535723,109497.45253405548,124219.670631010234,147690.8701570000000000,0,18382.894002653782,30801.303655133277,0,0,0,0,0,0,0,0,0,0
2021-05-27T00:00:00+00:00,0,0,183189.4223955232,0,0,53610.518747000000,0,29290.88326097351,42751.55520823772,0,0,0,0,0,0,0,0,0,0
2021-05-26T00:00:00+00:00,9237.85386092938,122752.9090487264,2340739.15029392,839253.8633376177,0,147981.3121700000000000,34743.093655000000,95175.84946934982,106476.926474015,0,0,0,0,0,0,0,0,0,0
2021-05-25T00:00:00+00:00,174084.07144525312,556952.0007066643,1125397.1392016495,0,0,165.1903760000000000,131070.455602000000,40258.74236476128,3274.697098039949,0,0,0,0,0,0,0,0,0,0
2021-05-24T00:00:00+00:00,56302.63045361897,0,52790.374594338,0,15977.187608179324,163885.497690000000,0,193.1212992171131,0,0,0,0,0,0,0,0,0,0,0
2021-05-23T00:00:00+00:00,452880.3764318085,521672.1396335154,597388.3120022063,1083821.52647202,428090.849323707283,160211.904499000000,267314.348555000000,100905.06772085729,12592.957609192927,0,0,0,0,0,0,0,0,0,0
2021-05-22T00:00:00+00:00,600041.3285730238,640610.09394124,1008713.1387007199,0,304378.005741965598,147050.5504160000000000,0,58928.705520557196,13275.82647341612,0,0,0,0,0,0,0,0,0,0
2021-05-21T00:00:00+00:00,0,1595385.416858566,1757947.07828624,0,709371.449677668456,121913.850547000000,1040453.739894000000,176764.12614294922,90664.04844750905,0,0,0,0,0,0,0,0,0,0
2021-05-20T00:00:00+00:00,93151.06466420894,0,1194741.2218751262,978043.2071798994,427538.8317274581083794,136639.568019000000,555263.9345830000000000,79176.21747557826,13427.020515214339,0,0,0,0,0,0,0,0,0,0
2021-05-19T00:00:00+00:00,212314.61839499886,436661.4675783115,1681450.9992852036,0,1168508.911993957907,505543.289370000000,317485.900280000000,470822.24225054414,0,0,0,0,0,0,0,0,0,0,0
2021-05-18T00:00:00+00:00,126021.83153158956,43768.591572873,0,0,0,0,358664.364835000000,382249.63626865565,132962.14812719237,0,0,0,0,0,0,0,0,0,0
2021-05-17T00:00:00+00:00,0,0,1422972.353782,0,71430.3252134724868269,0,144761.434007000000,320565.0354812696,75446.3727829296,0,0,0,0,0,0,0,0,0,0
2021-05-16T00:00:00+00:00,0,2193472.5869476013,234855.85311285598,0,74352.5032313676250726,0,41329.4982640000000000,481711.10968021903,0,0,0,0,0,0,0,0,0,0,0
2021-05-15T00:00:00+00:00,0,619766.5939682048,398180.8365389504,0,1186741.783934721879,717506.4361380000000000,193565.267617000000,393973.2915300654,361491.3597278682,0,0,0,0,0,0,0,0,0,0
2021-05-14T00:00:00+00:00,525019.1002714778,692260.6964794871,1076632.8665431768,243162.27830146076,0,0,0,126925.00986373439,53797.70526933526,0,0,0,0,0,0,0,0,0,0
2021-05-13T00:00:00+00:00,0,24937.906964499,0,0,500754.610425612156,253527.7955790000000000,0,183461.25297560878,10039.399016248373,0,0,0,0,0,0,0,0,0,0
2021-05-12T00:00:00+00:00,0,950488.2751890285,67146.3253626484,553535.4529356646,0,249443.907727000000,0,123921.92652091414,174533.5618581404,0,0,0,0,0,0,0,0,0,0
2021-05-11T00:00:00+00:00,0,0,0,0,99991.947986094165,0,0,56974.28855842306,0,0,0,0,0,0,0,0,0,0,0
2021-05-10T00:00:00+00:00,0,0,2064969.2812522799,2331767.1227151914,0,200843.788778000000,249245.449290000000,310408.8212425726,0,0,0,0,0,0,0,0,0,0,0
2021-05-09T00:00:00+00:00,0,0,0,0,0,0,0,537173.3738833009,134701.53457077206,0,0,0,0,0,0,0,0,0,0
2021-05-08T00:00:00+00:00,22580.147955657496,0,1272892.3298562688,0,104834.550934330384,0,254676.921125000000,527494.6025901429,63172.97790532963,0,0,0,0,0,0,0,0,0,0
2021-05-07T00:00:00+00:00,277812.81272986264,1115535.434870472,138052.287846088,401770.8313064012,201140.457608508226,0,82278.261838000000,157765.9124474277,95759.81129615256,0,0,0,0,0,0,0,0,0,0
2021-05-06T00:00:00+00:00,192390.75035618537,1304745.3901416303,781053.9753516428,169569.16096022908,99925.100398161368,103230.066961000000,434953.0849210000000000,1158040.949517336,1155841.6374087464,0,0,0,0,0,0,0,0,0,0
2021-05-05T00:00:00+00:00,15961.57492689915,903012.0419662651,22703.3537309775,0,18678.187740789368,0,89754.485081000000,352337.2078066286,147404.55278460626,0,0,0,0,0,0,0,0,0,0
2021-05-04T00:00:00+00:00,230548.10731769292,0,191578.8554076972,733986.051578141,99.6028608238455965,0,156618.479349000000,357538.88641203224,108243.07882617465,0,0,0,0,0,0,0,0,0,0
2021-05-03T00:00:00+00:00,617272.8065488603,412518.4278959576,62255.3843516437,307719.90758696885,7592.9922681985365300,74862.539755000000,0,115029.66413721346,9414.14479113569,0,0,0,0,0,0,0,0,0,0
2021-05-02T00:00:00+00:00,1029702.8335152908,188954.2148107461,829430.7034794445,0,121399.984737995159,0,0,407101.60956649255,198498.48659893204,0,0,0,0,0,0,0,0,0,0
2021-05-01T00:00:00+00:00,286035.8674948933,0,67519.5777983441,365463.14884190226,33229.826360837663,0,128187.656142000000,269061.1297413196,205677.4395827836,0,0,0,0,0,0,0,0,0,0
2021-04-30T00:00:00+00:00,0,3010148.416345573,191137.7142441636,0,216952.153609175263,2437.0872970000000000,422304.118378000000,89045.99478436333,225114.12589669766,0,0,0,0,0,0,0,0,0,0
2021-04-29T00:00:00+00:00,13693.996755827864,1830574.5180509978,0,0,199881.618132157088,345885.587997000000,499.3640600000000000,527190.1138648366,219543.6625840567,0,0,0,0,0,0,0,0,0,0
2021-04-28T00:00:00+00:00,885400.1047790057,392593.5343892522,4546976.917937092,164197.53381736885,29989.402143988945,5402.9229900000000000,399.8344640000000000,201527.31922150703,180903.9672908851,0,0,0,0,0,0,0,0,0,0
2021-04-27T00:00:00+00:00,21386.30204911459,44186.6239858572,453353.4844151076,273791.8987618558,0,863665.638352000000,686345.4729480000000000,936767.0719609276,171540.95455951133,0,0,0,0,0,0,0,0,0,0
2021-04-26T00:00:00+00:00,0,12293.545037320899,1792852.2172606343,1639008.4815125593,39959.1063682289114817,1723431.9153930000000000,1897866.401655000000,284766.3835650946,49031.07536424459,0,0,0,0,0,0,0,0,0,0
2021-04-25T00:00:00+00:00,215645.08216220184,627183.3790446802,932935.7494092231,0,72589.7968661884392353,803.8199880000000000,33129.555933000000,251061.45083726457,162913.4016659048,0,0,0,0,0,0,0,0,0,0
2021-04-24T00:00:00+00:00,0,633141.8335997275,71393.096922877,0,196801.310602467244,967972.4829820000000000,1117401.2314420000000000,359110.9990622377,25031.420578704918,0,0,0,0,0,0,0,0,0,0
2021-04-23T00:00:00+00:00,92315.56323847444,0,0,0,186057.686947608467,102447.590165000000,0,163032.05634374626,25992.37367278855,0,0,0,0,0,0,0,0,0,0
2021-04-22T00:00:00+00:00,1151212.9913644146,0,811698.4299154435,160535.26730556155,298533.621054867515,42365.402811000000,79592.402994000000,34211.29852199072,173256.6952824786,0,0,0,0,0,0,0,0,0,0
2021-04-21T00:00:00+00:00,50255.88993078292,0,0,0,133014.365436875071,0,0,267223.7869791815,36642.01170702589,0,0,0,0,0,0,0,0,0,0
